audio,label
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_19.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_20.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_21.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_22.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_23.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_24.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_25.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_26.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_27.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_28.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_29.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_30.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_31.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_32.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_33.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_34.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_35.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_36.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_37.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_38.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_39.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_40.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_41.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_42.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_43.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_44.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_45.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_46.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_47.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_48.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/1_01_49.wav,1
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_0.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_1.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_2.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_3.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_4.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_5.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_6.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_7.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_8.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_9.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_10.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_11.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_12.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_13.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_14.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_15.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_16.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_17.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_18.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_19.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_20.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_21.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_22.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_23.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_24.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_25.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_26.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_27.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_28.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_29.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_30.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_31.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_32.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_33.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_34.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_35.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_36.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_37.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_38.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_39.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_40.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_41.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_42.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_43.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_44.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_45.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_46.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_47.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_48.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/2_01_49.wav,2
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_0.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_1.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_2.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_3.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_4.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_5.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_6.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_7.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_8.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_9.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_10.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_11.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_12.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_13.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_14.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_15.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_16.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_17.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_18.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_19.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_20.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_21.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_22.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_23.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_24.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_25.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_26.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_27.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_28.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_29.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_30.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_31.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_32.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_33.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_34.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_35.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_36.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_37.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_38.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_39.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_40.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_41.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_42.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_43.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_44.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_45.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_46.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_47.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_48.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/3_01_49.wav,3
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_0.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_1.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_2.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_3.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_4.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_5.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_6.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_7.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_8.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_9.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_10.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_11.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_12.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_13.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_14.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_15.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_16.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_17.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_18.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_19.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_20.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_21.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_22.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_23.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_24.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_25.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_26.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_27.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_28.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_29.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_30.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_31.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_32.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_33.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_34.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_35.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_36.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_37.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_38.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_39.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_40.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_41.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_42.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_43.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_44.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_45.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_46.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_47.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_48.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/4_01_49.wav,4
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_0.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_1.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_2.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_3.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_4.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_5.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_6.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_7.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_8.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_9.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_10.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_11.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_12.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_13.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_14.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_15.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_16.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_17.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_18.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_19.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_20.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_21.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_22.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_23.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_24.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_25.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_26.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_27.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_28.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_29.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_30.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_31.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_32.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_33.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_34.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_35.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_36.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_37.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_38.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_39.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_40.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_41.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_42.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_43.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_44.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_45.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_46.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_47.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_48.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/5_01_49.wav,5
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_0.wav,6
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_1.wav,6
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_2.wav,6
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_3.wav,6
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_4.wav,6
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_5.wav,6
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_6.wav,6
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_7.wav,6
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_8.wav,6
https://raw.githubusercontent.com/phurwicz/AudioMNIST/master/data/01/6_01_9.wav,6
